# u_torque_1, u_torque_2, u_torque_3, y_angle_1, y_angle_2, y_angle_3, y_vel_1, y_vel_2, y_vel_3
-1.806345639275987458e-01,3.599999999999999867e-01,-3.118724372730708946e-02,6.827536932019895310e-01,8.729737191311819355e-01,2.015656747394185100e+00,-4.418717574191005859e+00,-3.598889786808399549e+00,2.157576601884507971e-03
-1.782690067554061342e-01,3.599999999999999867e-01,-3.210544166634256291e-02,6.783251059805399663e-01,8.693471595167664434e-01,2.015656747394185100e+00,-4.367063345548010567e+00,-3.508033688213131107e+00,6.796609031973055556e-05
-1.757359658451941031e-01,3.599999999999999867e-01,-3.302679875175873470e-02,6.738267772280440715e-01,8.662087906196762610e-01,2.015656747394185100e+00,-4.395827565915467972e+00,-3.023743392234492955e+00,0.000000000000000000e+00
-1.731386260002813759e-01,1.339410354429484973e-01,-3.388532409426766451e-02,6.693284484755479546e-01,8.636980955020040485e-01,2.015621959852445855e+00,-4.457452697420981380e+00,-2.385132620527236735e+00,-2.224086275983101768e-02
-1.705254073272322035e-01,1.360558412410140805e-01,-3.462159866995661445e-02,6.647952489575287283e-01,8.617802033982266963e-01,2.015517347555876526e+00,-4.475459550166506872e+00,-1.804783352386201356e+00,-8.750079303438210165e-02
-1.678978132607571450e-01,1.376279739989046125e-01,-3.545317915060016561e-02,6.602620494395095019e-01,8.605248558393905345e-01,2.015447606024829863e+00,-4.476082341483926363e+00,-1.123942752049774452e+00,-1.130713006883460464e-01
-1.651085258359410446e-01,1.393548829647256460e-01,-3.634993857065103862e-02,6.556591083904438344e-01,8.596530867013099098e-01,2.015377864493783644e+00,-4.550690383303575892e+00,-8.454822123521691379e-01,-1.051941695265960486e-01
-1.624871708901501621e-01,1.412293430987717480e-01,-3.722956459078129859e-02,6.511259088724246080e-01,8.588859298597989467e-01,2.015308122962736981e+00,-4.481092413284638809e+00,-7.676069434764353216e-01,-1.049216116337832461e-01
-1.596110015376793478e-01,1.434540819971262537e-01,-3.823937747028394868e-02,6.464880970578356090e-01,8.579792899561952124e-01,2.015273252197213871e+00,-4.550403954780085414e+00,-9.228921215686729518e-01,-4.720730444778999807e-02
-1.567275609251387591e-01,1.458017400656905216e-01,-3.923999172547263520e-02,6.418502852432466099e-01,8.569331669904984849e-01,2.015273252197213871e+00,-4.594626993037612017e+00,-1.084699963737002726e+00,-1.640202077613906080e-03
-1.538668044565134618e-01,1.484274768811787160e-01,-4.015007763705174398e-02,6.372124734286577219e-01,8.556080779006158821e-01,2.015273252197213871e+00,-4.583665033613187667e+00,-1.311280877043103921e+00,-6.380490111648174051e-05
-1.510572749789993729e-01,1.513844280767144279e-01,-4.124254364765128633e-02,6.326095323795920544e-01,8.539691519210242943e-01,2.015308039738953116e+00,-4.516734385873531821e+00,-1.632096774577511233e+00,8.538274772992844597e-02
-1.481060327629925011e-01,1.891344451904296842e-01,-4.204082397115928293e-02,6.280065913305263869e-01,8.521558721138166037e-01,2.015342993728260090e+00,-4.558744365006464960e+00,-1.794899834496951341e+00,2.517519467965529875e-02
-1.453058239653606809e-01,3.599999999999999867e-01,-4.304095766267264367e-02,6.234733918125071606e-01,8.503077215410855816e-01,2.015412735259306753e+00,-4.472611909688416709e+00,-1.797424982811789640e+00,5.878095868509268518e-02
-1.423053725681708570e-01,3.599999999999999867e-01,-4.382695001117446060e-02,6.189053215289646026e-01,8.485293124994012226e-01,2.015412735259306753e+00,-4.525796762426673503e+00,-1.748127374320900707e+00,4.437908285264855097e-03
-1.393984141692078127e-01,3.599999999999999867e-01,-4.470946415188990775e-02,6.143721220109453762e-01,8.469252572853328553e-01,2.015412735259306753e+00,-4.480233821245700909e+00,-1.557535892902165209e+00,1.449480905798335596e-04
