# u_torque_1, u_torque_2, u_torque_3, y_angle_1, y_angle_2, y_angle_3, y_vel_1, y_vel_2, y_vel_3
3.599999999999999867e-01,-2.282508720484462822e-02,-9.398065251960915911e-02,7.478224584445434253e-01,1.209669935280686337e+00,1.893678892817728165e+00,2.300706252782521943e+00,-1.245851725074287319e+00,-6.520920537816348173e+00
3.599999999999999867e-01,-2.168314395852104920e-02,-9.314383985695177948e-02,7.531228148040736148e-01,1.207403335521676668e+00,1.887088318133838705e+00,2.513614885429814816e+00,-1.189791490596585399e+00,-6.495581669694698412e+00
3.599999999999999867e-01,-2.217696446626983564e-02,-9.210737075310536370e-02,7.531228148040736148e-01,1.207403335521676668e+00,1.880462872684425690e+00,2.821205136613230025e+00,-1.082918974758012132e+00,-6.553386829511629763e+00
3.599999999999999867e-01,-2.185749003369248308e-02,-9.111674328967757364e-02,7.562961376904711042e-01,1.206357212555980052e+00,1.873802556469490010e+00,3.166886220231650562e+00,-1.055455126016570100e+00,-6.571261911265718680e+00
3.599999999999999867e-01,-2.132496419129136303e-02,-8.990234696540985726e-02,7.597134727117472730e-01,1.205206477293713441e+00,1.867072498723507668e+00,3.418724858469937899e+00,-1.166282852192831232e+00,-6.674969842715220203e+00
3.599999999999999867e-01,-2.074391452015178841e-02,-8.869279855520265099e-02,7.633748198679017882e-01,1.203951129734877501e+00,1.860272699446478661e+00,3.638869799141680517e+00,-1.250944327127529787e+00,-6.749878183689038025e+00
3.599999999999999867e-01,-2.009925787234655842e-02,-8.763548015941681479e-02,7.673850411268566818e-01,1.202591169879471789e+00,1.853438029403926546e+00,3.965126451559335408e+00,-1.324593214835830368e+00,-6.730690246741323435e+00
3.599999999999999867e-01,-1.946793168156186679e-02,-8.627451137395653058e-02,7.716043205313828368e-01,1.201196339258542745e+00,1.846533617830327767e+00,4.180479089332003184e+00,-1.359182406556302514e+00,-6.836306083440515380e+00
3.599999999999999867e-01,-1.887994489600613307e-02,-8.512525619093612439e-02,7.761027325076630401e-01,1.199801508637613701e+00,1.839664077022252542e+00,4.493370695560357397e+00,-1.349184455963963192e+00,-6.834875327886131835e+00
3.599999999999999867e-01,-1.847073504186534654e-02,-8.387598492600427391e-02,7.808102026295142828e-01,1.198511290313254429e+00,1.832724794683130654e+00,4.687073359440055320e+00,-1.232463098812834223e+00,-6.855789464821659962e+00
3.599999999999999867e-01,-1.796201199181234748e-02,-8.264117892433245349e-02,7.857968053231194627e-01,1.197255942754418268e+00,1.825785512344009209e+00,4.950018905193347862e+00,-1.238562708653263122e+00,-6.858924227354775027e+00
3.599999999999999867e-01,-1.745806321844233996e-02,-8.131513449469150723e-02,7.909924661622960151e-01,1.196000595195582106e+00,1.818846230004887321e+00,5.152020367407391888e+00,-1.238860233681295275e+00,-6.896813935644956928e+00
3.599999999999999867e-01,-1.682171825617037597e-02,-8.022811199695632778e-02,7.964323055839190868e-01,1.194675506105699503e+00,1.811941818431288764e+00,5.406639373564983586e+00,-1.321781637997502257e+00,-6.812730172477975188e+00
3.599999999999999867e-01,-1.616754877152528497e-02,-7.884309051121192458e-02,8.021163235879888997e-01,1.193280675484770681e+00,1.805002536092166876e+00,5.632458095715356272e+00,-1.372830413611424660e+00,-6.857433828088478123e+00
3.599999999999999867e-01,-1.562735847832955743e-02,-7.772188702641587288e-02,8.080443537269370591e-01,1.191920715629364746e+00,1.798132995284091651e+00,5.891933209673138272e+00,-1.333507175640723297e+00,-6.775857181416454544e+00
3.599999999999999867e-01,-1.516863666888721221e-02,-7.649436462643205425e-02,8.142163960007637868e-01,1.190630497305005475e+00,1.791298325241539313e+00,6.156487055053486479e+00,-1.260808426133831039e+00,-6.744040728768413651e+00
3.599999999999999867e-01,-1.489212968279503106e-02,-7.526087282614440932e-02,8.271883207754036071e-01,1.188468509842565579e+00,1.784498525964510751e+00,6.331682829951735592e+00,-1.102883667023666137e+00,-6.711501616262076197e+00
3.599999999999999867e-01,-1.403837082930559262e-02,-7.386619246879273792e-02,8.339532492869092817e-01,1.187561869938961623e+00,1.777663855921958413e+00,6.539594567897460742e+00,-9.846289116511398598e-01,-6.738108260027648733e+00
3.599999999999999867e-01,-1.390727681650007208e-02,-7.247022091689823975e-02,8.408576608605078384e-01,1.186724971566404330e+00,1.770829185879406520e+00,6.695388798135563313e+00,-8.999105671306636411e-01,-6.752326350003617250e+00
3.599999999999999867e-01,-1.373920083393839753e-02,-7.096584693310262204e-02,8.478318139651528362e-01,1.185853202428323705e+00,1.763959645071331073e+00,6.835065355526413811e+00,-8.273484433359445944e-01,-6.798693094232350020e+00
3.599999999999999867e-01,-1.347664652785792588e-02,-6.959742435188626120e-02,8.549106625901515821e-01,1.184981433290243080e+00,1.757090104263255625e+00,6.889304376196161428e+00,-8.489269834809252124e-01,-6.763451289338501482e+00
3.599999999999999867e-01,-1.315352191285932421e-02,-6.813310627865147573e-02,8.620590862986285963e-01,1.184039922621116014e+00,1.750220563455180400e+00,6.991554504361458200e+00,-8.819980346737451571e-01,-6.762229286775814252e+00
3.599999999999999867e-01,-1.285850423545890908e-02,-6.675545082221914783e-02,8.693819470585057996e-01,1.183168153483035390e+00,1.743420764178151616e+00,7.085082779956746180e+00,-9.356017804584624287e-01,-6.720891339699207379e+00
3.599999999999999867e-01,-1.272283032461601036e-02,-6.558180686435192974e-02,8.768792448697833031e-01,1.182331255110477874e+00,1.736725577197692161e+00,7.253296079371943428e+00,-8.541714689400864424e-01,-6.589191782010983545e+00
3.599999999999999867e-01,-1.263938300406510992e-02,-6.450798816453157114e-02,8.852322496288168585e-01,1.181633839800013464e+00,1.730169873279326032e+00,7.455184495945965217e+00,-8.181327963138163017e-01,-6.427655804203932455e+00
3.599999999999999867e-01,-1.271787939103061725e-02,-6.317494250579738790e-02,8.930433011060192605e-01,1.181041036786118603e+00,1.723683910892006343e+00,8.208739103483031485e+00,-6.934392941807963062e-01,-6.398091941977917863e+00
3.590919095692081120e-01,-1.290888939275639316e-02,-6.197985436098027434e-02,9.009590481035754106e-01,1.180587716834316625e+00,1.717302560801255984e+00,7.861345690507472561e+00,-4.359123103016677714e-01,-6.310347025843610957e+00
3.542521638330241029e-01,-1.317642932386333537e-02,-6.055077803271193687e-02,9.089792825620250927e-01,1.180273879944607751e+00,1.710886339944982737e+00,7.934745600395113563e+00,-2.821112896919224511e-01,-6.315248213193504156e+00
3.491209414077927620e-01,-1.360346050890613029e-02,-5.905701997707453466e-02,9.171390416944598112e-01,1.180029784585945096e+00,1.704504989854232377e+00,8.077779543941451479e+00,-2.074436041603596736e-01,-6.345306563403172895e+00
3.438733225638422875e-01,-1.392370414828888320e-02,-5.756477475485645423e-02,9.254382838889873009e-01,1.179890301523852214e+00,1.698088768997958908e+00,8.224792277897629234e+00,-1.593742400159633144e-01,-6.349722278679353238e+00
3.383661093863332137e-01,-1.434739183749127352e-02,-5.612384169794375210e-02,9.339118799111310043e-01,1.179820559992805773e+00,1.691672548141685439e+00,8.417000381321827263e+00,-5.714422426514815384e-02,-6.312050339290808054e+00
