# u_torque_1, u_torque_2, u_torque_3, y_angle_1, y_angle_2, y_angle_3, y_vel_1, y_vel_2, y_vel_3
3.969542691414279512e-02,4.748546123854587020e-02,6.977198242620763491e-02,3.283621031894536912e-01,8.574561452495627067e-01,1.649722933993461815e+00,4.022467638780104160e+00,2.829825040047759810e+00,3.892793886702329509e+00
3.376639801033008703e-02,4.612500979333374052e-02,7.044060194240329975e-02,3.324418995318867420e-01,8.603505020117745428e-01,1.653628459732063183e+00,4.037953504399994564e+00,2.868316733709344923e+00,3.913994452161349002e+00
2.795982438206048165e-02,4.487060468242894812e-02,7.087867197914447803e-02,3.364869083325809918e-01,8.632446923264180949e-01,1.657673468532756988e+00,4.010606862487777313e+00,2.842500715892389174e+00,4.017230088636281948e+00
2.212102158815999406e-02,4.402367981016536147e-02,7.133908381926169773e-02,3.406016586643214605e-01,8.659298244954904966e-01,1.661788218864497679e+00,4.013300538965347997e+00,2.596867104287679862e+00,4.093237677091290827e+00
1.639086600282080308e-02,4.326149909333797117e-02,7.186878091287732251e-02,3.446466674650157103e-01,8.684405196131627092e-01,1.665937923185545344e+00,4.018542943829906733e+00,2.429604636605424250e+00,4.126989082718842461e+00
1.071177814638037476e-02,4.258858404958951183e-02,7.239171505786348715e-02,3.486916762657097379e-01,8.708117316687420395e-01,1.670157202590071721e+00,4.029904377417843797e+00,2.311399121971803527e+00,4.147599452842532841e+00
5.102322746094439115e-03,4.206967098307647784e-02,7.274506132924549173e-02,3.527716390557111836e-01,8.730434606622283766e-01,1.674446389973212490e+00,4.002625701595946772e+00,2.177177190094877535e+00,4.236144010835396934e+00
-4.832483215469534840e-04,4.186227518366297112e-02,7.296138425782511261e-02,3.568166478564054334e-01,8.750310110732681945e-01,1.678840106429138723e+00,4.040133967542497651e+00,1.942361283355547252e+00,4.367430917260964662e+00
-6.000777082418875218e-03,4.191522537605144733e-02,7.325186833778248030e-02,3.608964441988384841e-01,8.767397618076903099e-01,1.683303564416111620e+00,4.044213320024748981e+00,1.681996368439803158e+00,4.444310274854053944e+00
-1.135326552323592114e-02,4.192111601843821755e-02,7.337332496062376475e-02,3.649414529995327339e-01,8.783438170217585661e-01,1.687906505465177176e+00,3.975242996043967914e+00,1.581242187793073573e+00,4.570686284488254536e+00
-1.686551426825406985e-02,4.186942310516766907e-02,7.365144974654845578e-02,3.690562033312732027e-01,8.799478722358269334e-01,1.692544234055982200e+00,4.076098432294642748e+00,1.576951308192990009e+00,4.609630160709926372e+00
-2.205869560988808417e-02,4.177271261576875200e-02,7.367350599408944989e-02,3.731012121319674524e-01,8.815867149916344347e-01,1.697321612156448056e+00,3.981216383145230964e+00,1.631810346054020755e+00,4.741039822216989386e+00
-2.732525668111512526e-02,4.172255940705500016e-02,7.404242138085603830e-02,3.771811749219686760e-01,8.832605117367492431e-01,1.702064036267606717e+00,4.000944581157833468e+00,1.653720394272193417e+00,4.706847330533894258e+00
-3.241268706954016088e-02,4.173499454595747116e-02,7.416965724705726348e-02,3.811912297333555077e-01,8.849343084818640515e-01,1.706910989451550842e+00,3.968297277732211192e+00,1.650699370910635011e+00,4.766196291545230501e+00
-3.733426188152825370e-02,4.166555339001761643e-02,7.428213221700226410e-02,3.851317094612640712e-01,8.866778467580253009e-01,1.711792896624802385e+00,3.897895504665513045e+00,1.717962913786550194e+00,4.822766271700329455e+00
-4.235182781501752036e-02,4.132828436014506640e-02,7.419475332147511260e-02,3.891417642726509030e-01,8.886306096273258737e-01,1.716779499318407787e+00,3.941854307408632963e+00,1.943383548836478347e+00,4.951413597107969800e+00
-4.709231424162263480e-02,4.077496766231162445e-02,7.427652910509950634e-02,3.930472900112518264e-01,8.908623386208123218e-01,1.721800889553751990e+00,3.867950200095866098e+00,2.225910263917191934e+00,4.984856381202947162e+00
-5.200549993334615401e-02,4.011446642959478476e-02,7.429611574855812806e-02,3.970575112702070530e-01,8.933730337384844233e-01,1.726892021320142856e+00,3.960120540947827728e+00,2.456217522154802602e+00,5.029773644525882048e+00
-5.670897861537139983e-02,3.939517606002225503e-02,7.444174267466016626e-02,4.010327785398546396e-01,8.960581659075569361e-01,1.731983153086533722e+00,3.949190483973960664e+00,2.658607362027816112e+00,5.009231934024044541e+00
-6.138250984167365615e-02,3.864154921677286081e-02,7.435784047866397795e-02,4.050428333512414714e-01,8.988826146911540471e-01,1.737144026383971029e+00,3.960610867742277108e+00,2.832728163048559455e+00,5.083326762508626473e+00
-6.606423445819267770e-02,3.767683696214309957e-02,7.426546480168964848e-02,4.091227961412426950e-01,9.019861544346131632e-01,1.742374641212454778e+00,4.005882525679022699e+00,3.056993374563052424e+00,5.141276870416137790e+00
-7.060665215071995626e-02,3.675840126160507398e-02,7.419313667040777771e-02,4.131678049419369447e-01,9.052291356282731183e-01,1.747605256040938526e+00,4.022822033393913976e+00,3.171292226066356967e+00,5.186004106098791588e+00
-7.511516793134388748e-02,3.571730745073897068e-02,7.413537974462494629e-02,4.172476012843702176e-01,9.086115998840258445e-01,1.752870658411161520e+00,4.062438635203444726e+00,3.344016948109410414e+00,5.211297201139205804e+00
-7.939519436628558746e-02,3.460175730615201034e-02,7.404009120803392574e-02,4.212926100850642452e-01,9.121684179673947845e-01,1.758171014770691709e+00,3.987171738426613654e+00,3.502033253382046851e+00,5.242913916705489896e+00
-8.370956164301091018e-02,3.359487036604700411e-02,7.391822526718019870e-02,4.253376188857582729e-01,9.157949775818101656e-01,1.763506325119529095e+00,4.033356777393472647e+00,3.534917744592254607e+00,5.275125682327838739e+00
-8.789638786891673661e-02,3.253814749714711158e-02,7.371575484636543052e-02,4.294175816757597186e-01,9.194564079617488783e-01,1.768911210551844970e+00,4.012451656367884034e+00,3.625037312698547343e+00,5.326039912824189315e+00
-9.196340447743477087e-02,3.093043771592936253e-02,7.326064426598118129e-02,4.334625904764539683e-01,9.238690994404420431e-01,1.774420791504514483e+00,3.989384104019674471e+00,3.771518801499778473e+00,5.472644156706916618e+00
-9.603229068922479461e-02,3.038375018084214438e-02,7.298365885786795015e-02,4.375423868188870191e-01,9.274259175238109831e-01,1.780000113988230437e+00,4.031276182791848406e+00,3.486787349672876513e+00,5.508044780322021161e+00
-9.978575971955101764e-02,2.958565700729791012e-02,6.965292420082687397e-02,4.415176540885348277e-01,9.309827356071799231e-01,1.791402937538109086e+00,3.933495865362373500e+00,3.483590862833247925e+00,5.609490411908024221e+00
-1.036086935300166573e-01,2.898300110999916385e-02,6.919195357243720923e-02,4.455278753474896103e-01,9.344349413939792015e-01,1.797226272156703608e+00,3.970504788604534596e+00,3.387737869536411317e+00,5.665724029269195050e+00
-1.072824920715633595e-01,2.854937330987428884e-02,6.868684902491359323e-02,4.495379301588764420e-01,9.377476641186855977e-01,1.803119514753912966e+00,3.952929312473079548e+00,3.249461552312453705e+00,5.721098361059895332e+00
-1.108480130877978614e-01,2.807200433320853478e-02,6.803301233225400590e-02,4.535131974285242507e-01,9.410255160778687733e-01,1.809012590903553708e+00,3.950417341257384862e+00,3.207708873378589232e+00,5.845185023100773591e+00
-1.142846279131156523e-01,2.782146680106308695e-02,6.761766924270973256e-02,4.574884646981718372e-01,9.441638849749589557e-01,1.814940621042502089e+00,3.915565994617108192e+00,3.064534142930873450e+00,5.835345891229692050e+00
-1.176144717282287533e-01,2.760956000211750583e-02,6.712648767283167783e-02,4.614289444260804007e-01,9.471976415754795875e-01,1.820868651181450248e+00,3.899358162670454320e+00,2.983119089106242683e+00,5.857241375285653362e+00
-1.209472740975122418e-01,2.722261126055109531e-02,6.666473394683618270e-02,4.654389992374670104e-01,9.503011397070465494e-01,1.826796681320398630e+00,3.929012183995872931e+00,3.054471693905883800e+00,5.857995244062975004e+00
-1.240463947369661590e-01,2.711469974800490360e-02,6.620408717468773130e-02,4.733895337767626277e-01,9.561942990804715992e-01,1.832829406979700426e+00,3.880147339182122401e+00,2.945936089449078921e+00,5.825352101826556606e+00
-1.304648915487812144e-01,2.512627535071413482e-02,6.533461582705622772e-02,4.774345425774566554e-01,9.590188310878529077e-01,1.838896920180741690e+00,3.959393719900327291e+00,2.839258455971524597e+00,5.981513903777611496e+00
-1.334208853191918842e-01,2.514916683131062161e-02,6.464814714991487521e-02,4.813750223053649968e-01,9.618433630952339941e-01,1.845034174912829172e+00,3.969065017140210649e+00,2.771906834590806668e+00,6.021588929931033007e+00
-1.363165500215325898e-01,2.520520149590742276e-02,6.388695557043011508e-02,4.854200311060592465e-01,9.645632828060456410e-01,1.851241171175963318e+00,3.936862267427802653e+00,2.768645849318528196e+00,6.074201619153843268e+00
-1.390735364748859615e-01,2.538553872009619017e-02,6.303220227762007521e-02,4.893255568446603920e-01,9.672832025168571768e-01,1.857482954980836709e+00,3.980421596007410301e+00,2.664435801038500085e+00,6.157272826281367628e+00
-1.415459206351206978e-01,2.538458854421065183e-02,6.227549774973562685e-02,4.932310825832615375e-01,9.701077345242383743e-01,1.863794646764324270e+00,3.842965726588026598e+00,2.690980026966024230e+00,6.165981501752233029e+00
-1.409166603935488316e-01,2.732763150138566369e-02,6.145500245447205884e-02,4.932310825832615375e-01,9.701077345242383743e-01,1.870071384558504857e+00,3.832563447111438037e+00,2.772734911242253464e+00,6.207228596197903236e+00
-1.461244196371933868e-01,2.520784602404060187e-02,6.071782168447287936e-02,5.007282139469708682e-01,9.759660231321402035e-01,1.876313168363378026e+00,3.766399845248248557e+00,2.837877634687580031e+00,6.121345118700516785e+00
-1.481138234186305247e-01,2.494426219727016031e-02,6.005747976077654982e-02,5.044245150924329124e-01,9.791392627947537175e-01,1.882555118615819367e+00,3.628072206690783563e+00,2.947038804587939875e+00,6.160207851732725004e+00
-1.500504371859349706e-01,2.448231022799806159e-02,5.939093680192579494e-02,5.080162871651090484e-01,9.824868562849832232e-01,1.888727160889646317e+00,3.626663644145483811e+00,3.152525262759704905e+00,6.124975062748817756e+00
-1.517754139467328289e-01,2.396340922042351773e-02,5.853504342008364336e-02,5.115731052484779884e-01,9.860088036028290537e-01,1.894969111142087659e+00,3.548180841646076278e+00,3.312231704380394159e+00,6.157922665328608325e+00
-1.535144715201777199e-01,2.334283916057076566e-02,5.783216035113794562e-02,5.151647108735861735e-01,9.897051047482908759e-01,1.901176107405221583e+00,3.563016868218726430e+00,3.470186978878049278e+00,6.113859139323872149e+00
-1.549392645946937597e-01,2.251581685464915106e-02,5.694112086098530173e-02,5.186517874259084504e-01,9.935408889558455803e-01,1.907417891210094751e+00,3.454702500321227276e+00,3.754887915317460134e+00,6.145707494422470774e+00
-1.564153396294115650e-01,2.186236574020888196e-02,5.598323343845225397e-02,5.221738179675383673e-01,9.974464146944468368e-01,1.913659841462536093e+00,3.477574476776884360e+00,3.834429740469095904e+00,6.201245499655164473e+00
-1.576762305386397722e-01,2.118008482516085117e-02,5.497159281707277717e-02,5.256608945198608662e-01,1.001421681964094645e+00,1.919971366798455703e+00,3.421423389668244219e+00,3.910508762672093575e+00,6.256352128273789504e+00
-1.587841299026023223e-01,2.069396620288236482e-02,5.405366629765069597e-02,5.290782295411367020e-01,1.005327207702695791e+00,1.926283058581943486e+00,3.376555367084214332e+00,3.855062303601870966e+00,6.254426191204219165e+00
-1.599544611836861974e-01,2.002786513371836163e-02,5.307606534787759345e-02,5.325653060934594230e-01,1.009337345737866487e+00,1.932629537907170514e+00,3.447043831592647489e+00,3.921474883285721358e+00,6.263288830675604935e+00
-1.607172600044297350e-01,1.951127597500013078e-02,5.200171184238708277e-02,5.359128995836890397e-01,1.013312613007514074e+00,1.938976017232397542e+00,3.330493083198851512e+00,3.877174169496401479e+00,6.309960035247708987e+00
-1.614306301498603102e-01,1.898189682065235320e-02,5.123333870725710337e-02,5.392255390846114604e-01,1.017253009511638773e+00,1.945252755026577907e+00,3.301524964560435205e+00,3.883742606653729279e+00,6.210294699109163652e+00
-1.620502323243337706e-01,1.855437615263580073e-02,5.021694081358710204e-02,5.425383450331016100e-01,1.021158535250239918e+00,1.951564280362497517e+00,3.287797201378916956e+00,3.825809143503031695e+00,6.214951069827598928e+00
-1.623886388264892677e-01,1.828899156418712507e-02,4.910614255276714302e-02,5.457812430029778117e-01,1.024924577926748182e+00,1.957875972145985521e+00,3.157986823588968761e+00,3.715599353923453307e+00,6.255562195856705365e+00
-1.626506152706270747e-01,1.798052928864799990e-02,4.827013036199785667e-02,5.489545658893750790e-01,1.028655749837733335e+00,1.964117755950858690e+00,3.116589926331982063e+00,3.684370322484604721e+00,6.164845497099745053e+00
-1.629655764933178319e-01,1.797544698298357210e-02,4.721074076816345749e-02,5.521974638592510587e-01,1.032212567921102053e+00,1.970359706203300032e+00,3.181649425993243518e+00,3.482572065009986062e+00,6.174158238536616494e+00
-1.628364240336535040e-01,1.793406027157917401e-02,4.611529144531471142e-02,5.553010452146021070e-01,1.035664773707901443e+00,1.976601490008173201e+00,3.023079682556574888e+00,3.400337256912315365e+00,6.189721086156767527e+00
-1.627515875072705898e-01,1.796368196531000425e-02,4.503845959654493442e-02,5.583696725806459593e-01,1.039047237963654169e+00,1.982843440260614543e+00,3.045670778741012441e+00,3.305209004068378142e+00,6.183910678965963470e+00
-1.626469625066445657e-01,1.819963077289189074e-02,4.389778933754483192e-02,5.615080414777362527e-01,1.042255348391790903e+00,1.989085224065487711e+00,3.101363441505760932e+00,3.134360978355990035e+00,6.197838872760772055e+00
-1.623174932297379303e-01,1.851086346801827237e-02,4.276557839324046650e-02,5.646114563855191282e-01,1.045323975757834756e+00,1.995327174317929053e+00,3.068610721286988863e+00,2.993689203214028094e+00,6.195076536661349387e+00
-1.618252929759577408e-01,1.861097069004172266e-02,4.167983119019892657e-02,5.676452962098237354e-01,1.048427473889401718e+00,2.001568958122802222e+00,3.036926039630385432e+00,3.046816492834973911e+00,6.156509941594105584e+00
-1.613686777027728003e-01,1.902260976388112090e-02,4.029762771300966079e-02,5.707487111176068328e-01,1.051391488958875797e+00,2.007880649906290227e+00,3.092959226378265924e+00,2.892393374439342857e+00,6.235888093303746160e+00
-1.606651497734541412e-01,1.924429026254967368e-02,3.920169537950909944e-02,5.738173384836504631e-01,1.054355504028349877e+00,2.014122433711163396e+00,3.037307481974016454e+00,2.933531584434193817e+00,6.176611259571931356e+00
-1.597565832177967049e-01,1.934961427195166367e-02,3.813532836448370322e-02,5.768162243186478744e-01,1.057424131394393729e+00,2.020329429974297319e+00,2.939363491102547687e+00,3.022659402447046784e+00,6.098064652171406586e+00
-1.590143981520207306e-01,1.948930226430897750e-02,3.708846221833335399e-02,5.798848516846917267e-01,1.060527629525960913e+00,2.026396943175338361e+00,3.058467129072536483e+00,3.057134161464429400e+00,6.031269243080857656e+00
-1.579380818523620222e-01,1.948560638767767722e-02,3.620695446866395439e-02,5.829186915089963339e-01,1.063735739954097426e+00,2.032394714845333183e+00,2.977185926833943785e+00,3.165143375487022848e+00,5.885678248769121268e+00
-1.566944847026868759e-01,1.922235769505944991e-02,3.506139023643438379e-02,5.858478358129473040e-01,1.067153074975373706e+00,2.038357698973588761e+00,2.917704501299636988e+00,3.388886357756508261e+00,5.867080507156735791e+00
-1.554775975660101783e-01,1.898299712112329340e-02,3.411619709199444073e-02,5.888117676586372973e-01,1.070709893058742423e+00,2.044181033592183283e+00,2.961786059124253967e+00,3.493000698684861405e+00,5.769300189727260886e+00
-1.541337221509955502e-01,1.870112820747828197e-02,3.317590007706025523e-02,5.918106534936347085e-01,1.074336452673158027e+00,2.049969580669038560e+00,2.954909000434351452e+00,3.591962100316524076e+00,5.663684353028068941e+00
-1.524817485924568339e-01,1.834038814247354945e-02,3.213444237273893611e-02,5.947050102558464335e-01,1.078067624584142958e+00,2.055653598673108373e+00,2.826810952001539423e+00,3.696984967554252766e+00,5.620524498611972675e+00
-1.508590561546096498e-01,1.819325120593054054e-02,3.111130757727403190e-02,5.975644130287509626e-01,1.081763925729605003e+00,2.061302662687870768e+00,2.858423506378621415e+00,3.612495488439956048e+00,5.562515440524082422e+00
-1.491322541193661477e-01,1.781897284746527740e-02,2.993587353078435223e-02,6.004586033433944037e-01,1.085529968406113266e+00,2.066951726702633163e+00,2.859726652130771818e+00,3.705273362915591839e+00,5.566062854319852704e+00
-1.470075189089886381e-01,1.748677703040929857e-02,2.885349822433254385e-02,6.032134770435133575e-01,1.089330881848144639e+00,2.072565836728088584e+00,2.675295811327445872e+00,3.729769590223583009e+00,5.517062077325460834e+00
-1.447356289972157595e-01,1.715616329536043955e-02,2.768832188803884917e-02,6.058287012339710342e-01,1.093131795290176456e+00,2.078145200823696470e+00,2.555243422219115601e+00,3.750161497914103581e+00,5.503229590882328992e+00
-1.425000139296859480e-01,1.672369533698059643e-02,2.679971500759448580e-02,6.084440918719969948e-01,1.097002450263254270e+00,2.083585040245319764e+00,2.570166140233499874e+00,3.820335792637691519e+00,5.370916257786626957e+00
-1.399666902259206203e-01,1.643741407101068780e-02,2.581741002864260115e-02,6.109547869896692074e-01,1.100838234470808974e+00,2.088955138135896394e+00,2.468942438738336964e+00,3.764752014323762275e+00,5.287654329487286198e+00
-1.370319823932664438e-01,1.609353554955331861e-02,2.494803715406317124e-02,6.132562575142020966e-01,1.104674018678363678e+00,2.094185752964380143e+00,2.230445266617199440e+00,3.762059031377726015e+00,5.167411219207142636e+00
-1.341175890627939182e-01,1.574457532415186878e-02,2.411374575720885011e-02,6.154530325183812378e-01,1.108509802885918605e+00,2.099311755496294118e+00,2.191628306666226766e+00,3.759018589133218846e+00,5.040244583624324370e+00
-1.310668743675521553e-01,1.566506671959951372e-02,2.029684280819452763e-02,6.176150199808211338e-01,1.112171233265857095e+00,2.105084406830393107e+00,2.138761091370485090e+00,3.602425410568093511e+00,6.227038630931502894e+00
-1.280201716424071157e-01,1.550624321839274081e-02,2.199485986044878022e-02,6.198119614325683369e-01,1.115797792880272699e+00,2.109966314003644428e+00,2.155169353930428411e+00,3.542691539555456792e+00,4.863231756107322390e+00
-1.246867919977765471e-01,1.556338781130586248e-02,2.114697641025371083e-02,6.219042073639619028e-01,1.119249998667071866e+00,2.114813350411372639e+00,2.060623667574946083e+00,3.381459328560243005e+00,4.765124785325394186e+00
-1.211913917582192329e-01,1.558575183777812651e-02,2.025641676711360112e-02,6.238917577750016097e-01,1.122632462922824592e+00,2.119590645288054631e+00,1.978474857387475971e+00,3.295539787423095390e+00,4.689685199196627963e+00
-1.177167498847519339e-01,1.542105822726375607e-02,1.919130914698762708e-02,6.258794746336096004e-01,1.126049797944100650e+00,2.124333069399213070e+00,2.006261891823703625e+00,3.363276318805113796e+00,4.693996191211194713e+00
-1.143849170179532804e-01,1.548337890213527870e-02,1.828748200481903827e-02,6.280065081067421895e-01,1.129362520668807157e+00,2.129040622744848399e+00,2.153320398861117813e+00,3.267534290553697041e+00,4.610011603053557394e+00
-1.108874406289898917e-01,1.549394388970880103e-02,1.721559835942957500e-02,6.302034495584896145e-01,1.132640372627990333e+00,2.133678434559437509e+00,2.165285898415060029e+00,3.237568180038034704e+00,4.610988788984786702e+00
-1.072354819832703060e-01,1.545108700521596011e-02,1.662906028478928003e-02,6.323654370209295106e-01,1.135953095352696618e+00,2.138141892546410183e+00,2.135726890909781961e+00,3.225533327330705191e+00,4.396254087808801891e+00
-1.034694422864438634e-01,1.536713615829879073e-02,1.582706568580444922e-02,6.344924704940619886e-01,1.139265818077402903e+00,2.142500738236813529e+00,2.103519286476636552e+00,3.242824455533272143e+00,4.298650620920465570e+00
-9.987342150910498428e-02,1.525078677296678314e-02,1.512709372776140787e-02,6.367241994875485478e-01,1.142578540802109410e+00,2.146754971630647102e+00,2.239475740719783392e+00,3.280064324776212903e+00,4.159319442233483599e+00
-9.622976712967387658e-02,1.499403833129568132e-02,1.439966000748585558e-02,6.390954115431276561e-01,1.146030746588908578e+00,2.150869721962387349e+00,2.296504145218774440e+00,3.346938796461624399e+00,4.051604285581252185e+00
-9.244847144680196083e-02,1.474353356327527675e-02,1.359344896881009047e-02,6.414666235987069864e-01,1.149482952375707967e+00,2.154914730763081820e+00,2.294532435067968557e+00,3.393772287412656574e+00,3.983614615189370323e+00
-8.851202897363083522e-02,1.444525728699666209e-02,1.308354584136340107e-02,6.437680941232399867e-01,1.152970028928030466e+00,2.158785385736159412e+00,2.270156882246870733e+00,3.449505175006369218e+00,3.793851210422081177e+00
-8.464932635897065571e-02,1.415740741844031050e-02,1.216355765040165807e-02,6.461393061788193171e-01,1.156491976245876074e+00,2.162621169943714339e+00,2.338946194497310227e+00,3.455280212088944758e+00,3.800533386750964304e+00
-8.084263999427596104e-02,1.396463931113082341e-02,1.166091235229501852e-02,6.486152137547521734e-01,1.159944182032675464e+00,2.166282600323652829e+00,2.453442702487769189e+00,3.399017466403351229e+00,3.624714820535295701e+00
-7.666701552373016149e-02,1.370191418805484507e-02,1.114294767374680167e-02,6.509864258103315038e-01,1.163396387819474631e+00,2.169804547641498882e+00,2.354395302945905488e+00,3.396289806880622208e+00,3.473909162620355762e+00
-7.240764285941247991e-02,1.349083294032273062e-02,1.046482637627603463e-02,6.533226838766035272e-01,1.166813722840750689e+00,2.173256753428297827e+00,2.269353079199109668e+00,3.349265594757774522e+00,3.403003192128529530e+00
-6.816908912143690435e-02,1.335933414988723679e-02,9.983005302040739298e-03,6.556241544011365274e-01,1.170126445565457196e+00,2.176569476153004334e+00,2.300865071503779280e+00,3.278191789634750997e+00,3.251110770300007502e+00
-6.395994759791177875e-02,1.314749883470216381e-02,9.429687828195079322e-03,6.579953664567158578e-01,1.173439168290163481e+00,2.179742715815617959e+00,2.371979794987300938e+00,3.269132187207744789e+00,3.152040484217526473e+00
-5.945382869654691760e-02,1.302104277908354077e-02,8.756428726421770087e-03,6.602968369812485250e-01,1.176717020249346657e+00,2.182881084712708031e+00,2.265936742863242426e+00,3.180161107321548108e+00,3.103775544180577217e+00
-5.476731084266878158e-02,1.282138058512910517e-02,8.415404234578538478e-03,6.624937784329957280e-01,1.179960001443006501e+00,2.185879970547705220e+00,2.125151922081259581e+00,3.169251856293696878e+00,2.906297988161998358e+00
-5.011739892661661033e-02,1.241961684165105578e-02,7.845492396318230754e-03,6.646557658954358461e-01,1.183307594933236118e+00,2.188774244086133081e+00,2.108943396603071285e+00,3.267057140858391495e+00,2.831371615368300176e+00
-4.558225235306156281e-02,1.216643605682376887e-02,7.205422267877308398e-03,6.668874948889221832e-01,1.186620317657942625e+00,2.191598776093514278e+00,2.209653884763167042e+00,3.219933753726200276e+00,2.790838164870987903e+00
-4.078298224919318926e-02,1.203112991057939118e-02,6.853593396861266777e-03,6.690842698931013244e-01,1.189793557320556028e+00,2.194283825038802593e+00,2.130057964151889749e+00,3.131229683480545312e+00,2.622860666177307731e+00
-3.590185063227192830e-02,1.180372928305957643e-02,6.483974399078820325e-03,6.712114698138021973e-01,1.192966796983169431e+00,2.196829390921998026e+00,2.077989697183171280e+00,3.112695053237741316e+00,2.480385709047271181e+00
-3.078849258733731137e-02,1.172148117807081391e-02,5.983968205333338106e-03,6.731990202248419042e-01,1.196035424349213283e+00,2.199270344508623687e+00,1.956987863404966665e+00,2.999738878784018237e+00,2.410928525929710187e+00
-2.588811789552084019e-02,1.169088059506444809e-02,5.243804656302487530e-03,6.752564786144963360e-01,1.198999439418687363e+00,2.201746168860772901e+00,2.042430254846808069e+00,2.885302014505472634e+00,2.434441325522667565e+00
-2.096865300460740503e-02,1.148832324612980571e-02,4.887775210857669451e-03,6.773835120876288141e-01,1.201963454488161664e+00,2.204082510150828789e+00,2.100294364844118800e+00,2.919204610007408274e+00,2.282308248251891047e+00
-1.598214929771258827e-02,1.128961081093272055e-02,4.604062008554602251e-03,6.795454995500687101e-01,1.204927469557635744e+00,2.206244497613268685e+00,2.108084804564134274e+00,2.925098240982276998e+00,2.119100859448201479e+00
-1.073953669951537883e-02,1.120075690917398531e-02,4.173044033576758446e-03,6.816029579397231419e-01,1.207821743096063383e+00,2.208301872779139252e+00,1.986046834674320971e+00,2.845250568424202875e+00,2.037142770432547323e+00
-5.624967860106992387e-03,1.080837978751640789e-02,3.663626204483010941e-03,6.836602498818092899e-01,1.210820628931060794e+00,2.210324377179486266e+00,2.032545349894490982e+00,2.970466993333764183e+00,1.984498178759178444e+00
-6.560750522239409879e-04,1.038367807836569970e-02,3.328109723658123111e-03,6.858222373442494080e-01,1.213924127062627756e+00,2.212242269283263507e+00,2.178999790965900907e+00,3.029029489585686630e+00,1.852407469285849650e+00
4.403775767455577785e-03,9.998506986164803351e-03,3.269833753596434588e-03,6.880539663377357451e-01,1.217027625194194718e+00,2.213916066028378538e+00,2.214391398671065492e+00,3.021801503939643752e+00,1.624031002838546955e+00
9.592233938685350292e-03,9.396081971232050217e-03,3.246100126891825199e-03,6.902856953312221933e-01,1.220200864856808343e+00,2.215380638180353579e+00,2.154492467153366508e+00,3.156248140033544924e+00,1.411962930410310513e+00
1.469951149599232031e-02,8.824046899106255046e-03,2.330459569184985171e-03,6.925174243247085304e-01,1.223443846050468187e+00,2.218065687125641894e+00,2.206696666302724097e+00,3.184234911551528491e+00,1.321968891511648314e+00
1.969267634950228052e-02,8.419441408470392657e-03,1.881256931499384992e-03,6.948538488385486156e-01,1.226582214947558480e+00,2.219321034684478278e+00,2.317763660858172425e+00,3.090289129972847881e+00,1.337390952230422370e+00
2.457658149041174606e-02,7.963896214395511583e-03,1.650507340930055730e-03,6.973295899669136322e-01,1.229685713079125442e+00,2.220506640712267998e+00,2.452706865530328351e+00,3.043490315598510243e+00,1.242205136269173504e+00
