# u_torque_1, u_torque_2, u_torque_3, y_angle_1, y_angle_2, y_angle_3, y_vel_1, y_vel_2, y_vel_3
6.583750148888854736e-02,-1.127580206490224057e-01,-1.137987723605757111e-02,5.878005986822478768e-01,1.338970733840804783e+00,1.920285286911948663e+00,-5.346365241487458508e-01,-2.553721814033794724e-01,-4.476091357393866765e+00
6.943618165729655012e-02,-1.129714346783075862e-01,-1.261364191670042920e-02,5.874867617925387808e-01,1.338691767716619019e+00,1.920285286911948663e+00,-2.467286978966978239e-01,-2.661822574218859483e-01,-4.387087681525578375e+00
7.295379842674232229e-02,-1.132926589104458898e-01,-1.169025044651776646e-02,5.874170202614923397e-01,1.338447672357956364e+00,1.915926441221545762e+00,-3.492832864053663222e-02,-2.036333419132515254e-01,-4.278677606276405143e+00
7.636176040784876939e-02,-1.137643919699583145e-01,-1.077931989654335246e-02,5.875564200998013575e-01,1.338343060061386591e+00,1.911672207827712189e+00,1.565980332858624424e-01,-9.801542461945796092e-02,-4.181983359228977903e+00
7.956721661969312631e-02,-1.142719396620419936e-01,-7.776481402027359338e-03,5.879400817443407590e-01,1.338308189295863482e+00,1.903442707164231251e+00,3.918744449636856753e-01,-1.496016871721334712e-02,-3.983079208845218488e+00
8.277177825238220266e-02,-1.148135959563944680e-01,-9.059293312291829062e-03,5.884630600034050918e-01,1.338343018449494659e+00,1.903442707164231251e+00,5.525060576505640419e-01,4.410236377063250779e-02,-3.983079208845218488e+00
8.605898620685538403e-02,-1.153656596452921068e-01,-6.296690890576299958e-03,5.890559462410840386e-01,1.338412759980541100e+00,1.895492172624935856e+00,6.097300380421077914e-01,8.007237677504910889e-02,-3.863953377866145011e+00
8.934109593829850371e-02,-1.158637798210336162e-01,-7.255281017958386224e-03,5.897184075622412536e-01,1.338482501511587541e+00,1.895492172624935856e+00,6.507995884151056565e-01,5.329096306293976126e-02,-3.863953377866145011e+00
9.262496309650264381e-02,-1.163363955939145100e-01,-4.594645250030323334e-03,5.904158228727056645e-01,1.338517372277110873e+00,1.887855474975349557e+00,6.957896725490980705e-01,1.686321924616580176e-02,-3.756561406908700107e+00
9.611001963644152934e-02,-1.166804335206809706e-01,-5.522080886957755029e-03,5.910434966521236344e-01,1.338447672357956364e+00,1.887855474975349557e+00,6.282501041227005478e-01,-8.323488056951819369e-02,-3.756561406908700107e+00
9.966100004488639974e-02,-1.169443823011663969e-01,-3.458944257952644742e-03,5.916363828898025812e-01,1.338273318530340150e+00,1.880741838808611677e+00,5.547003914237438327e-01,-1.981939740930714622e-01,-3.465778198917207842e+00
1.033094501664394149e-01,-1.171579795579760080e-01,-4.355916777128731633e-03,5.921245736071276689e-01,1.337994352406154386e+00,1.880741838808611677e+00,4.987303160454457096e-01,-2.980403219619588984e-01,-3.465778198917207842e+00
1.071027331302969177e-01,-1.173758482405652809e-01,-2.249157150985461005e-03,5.925430227934065375e-01,1.337645644750922180e+00,1.873942039531582893e+00,3.842150827035723526e-01,-3.522925197308490741e-01,-3.260214758745182628e+00
1.109397458282645327e-01,-1.175028585440767853e-01,-3.116398931602384036e-03,5.928917304486385209e-01,1.337192324799120202e+00,1.873942039531582893e+00,3.114518347640298224e-01,-4.314001941422783704e-01,-3.260214758745182628e+00
1.147708594314402197e-01,-1.176182090485699272e-01,-9.409481214391933815e-04,5.932054841145635304e-01,1.336669263316272005e+00,1.867490947909786314e+00,3.014261429103356482e-01,-4.803011025957906188e-01,-3.161498867276510971e+00
1.187291975132649530e-01,-1.177588279011372446e-01,-1.779230165290028760e-03,5.934496626970102717e-01,1.336146201833423586e+00,1.867490947909786314e+00,2.478910567474719995e-01,-5.106105112207210972e-01,-3.161498867276510971e+00
1.226461129617451989e-01,-1.178839043230484052e-01,-1.469579420993220691e-03,5.937286288211960361e-01,1.335588269585051835e+00,1.864457191309265571e+00,2.351765431369451931e-01,-5.384516411165910510e-01,-2.969936441710350206e+00
1.264890972040166039e-01,-1.180495927683968965e-01,2.784736968841124843e-04,5.940423824871210456e-01,1.335030337336680306e+00,1.858633773466886963e+00,2.949575742938853606e-01,-5.317992866436640487e-01,-2.793173285545544005e+00
1.301930074660572478e-01,-1.181567478623059969e-01,-5.178928383378581662e-04,5.944608316733996922e-01,1.334437534322785446e+00,1.858633773466886963e+00,4.356106240844322963e-01,-5.651068320895352715e-01,-2.793173285545544005e+00
1.338119240654896958e-01,-1.183517746300385004e-01,9.741726496015103154e-04,5.950187639217714430e-01,1.333879602074413917e+00,1.853403158638403214e+00,5.743793486974414497e-01,-5.405038009253266829e-01,-2.622961228249719667e+00
1.372356162381939693e-01,-1.184333248530329841e-01,1.220298641572449549e-03,5.957511332215430500e-01,1.333251928294995725e+00,1.850962205051777332e+00,7.926794954890771239e-01,-5.858233125379093131e-01,-2.520529394822546454e+00
1.404434089075984882e-01,-1.183287463976969017e-01,1.410882312364236495e-03,5.967623021979326925e-01,1.332519642219008205e+00,1.848625863761721444e+00,1.026838627865827913e+00,-7.490196048370567627e-01,-2.409924985800193653e+00
1.432819130099920735e-01,-1.181601678556075952e-01,1.457208010489892576e-03,5.981223452771224913e-01,1.331647873080927580e+00,1.846498747064804657e+00,1.373323514532009737e+00,-8.832644232546005281e-01,-2.273055844058466946e+00
1.459186023012596645e-01,-1.178443441270734943e-01,1.302281664660314385e-03,5.997961420222372997e-01,1.330601750115230741e+00,1.844545984195504307e+00,1.691888902238993353e+00,-1.047101538691048050e+00,-2.072821500192736366e+00
1.485405435084088399e-01,-1.173705525282024847e-01,1.219057830521293618e-03,6.016791633604914313e-01,1.329346402556394580e+00,1.842628092091726844e+00,1.878218632382068431e+00,-1.226550742486551382e+00,-1.910944304871018629e+00
1.510517401130515580e-01,-1.168115992388932683e-01,1.425087382001649725e-03,6.037364553025775793e-01,1.327951571935465758e+00,1.840745070753472490e+00,2.055395133341063829e+00,-1.397330108577085950e+00,-1.896317031290065236e+00
1.534227591886465902e-01,-1.164620284505151482e-01,1.550750987313612422e-03,6.059681842960641385e-01,1.326556741314536714e+00,1.839001532477311240e+00,2.251836553248034001e+00,-1.362237412963021033e+00,-1.870401838463765953e+00
1.556366001312554370e-01,-1.162114869066549899e-01,1.226469652042384492e-03,6.084091378826899099e-01,1.325231652224654111e+00,1.837467218794289536e+00,2.455827757432764713e+00,-1.280147552955929857e+00,-1.665964693502753224e+00
1.577055976653413127e-01,-1.161347542817992989e-01,8.511378268979798503e-04,6.110942700517622006e-01,1.324046046196864390e+00,1.836177000469930043e+00,2.626181295161500007e+00,-1.124801344088711463e+00,-1.240879103976404885e+00
