# u_torque_1, u_torque_2, u_torque_3, y_angle_1, y_angle_2, y_angle_3, y_vel_1, y_vel_2, y_vel_3
-3.288974610643288221e-01,-6.854714891067074933e-02,-9.994958190371858869e-03,1.648851331302949363e+00,1.102616685124385487e+00,2.260468579613776008e+00,-5.400684711815134875e+00,-3.130233772197901221e-01,-3.182976845349079209e-01
-3.227073485395870467e-01,-6.764534568882972498e-02,-1.055130932325307191e-02,1.637657815569994124e+00,1.101849528282874635e+00,2.260224484255113353e+00,-5.637891915283265831e+00,-3.922489519919780676e-01,-2.105963985133545158e-01
-3.257644832939795010e-01,-6.735656169210278710e-02,-1.106851786194457468e-02,1.637657815569994124e+00,1.101849528282874635e+00,2.260050130427496917e+00,-5.637891915283265831e+00,-3.922489519919780676e-01,-1.424437482110116338e-01
-3.241515416226073421e-01,-6.673917661664868772e-02,-1.162362399451082051e-02,1.631869268493138625e+00,1.101431079096595989e+00,2.259980388896450698e+00,-5.731919533582942705e+00,-4.247325819756060383e-01,-8.422038887915428429e-02
-3.175857934527866466e-01,-6.576516074009695900e-02,-1.226556897774648373e-02,1.619908595918672534e+00,1.100489568427468701e+00,2.259980388896450698e+00,-5.895395319090241948e+00,-4.445141819163170305e-01,-2.921154820680664510e-03
-3.157752038158545549e-01,-6.505280867362653319e-02,-1.275672127410332722e-02,1.613736470421061719e+00,1.099966506944620503e+00,2.259980388896450698e+00,-5.988437429080283536e+00,-4.923699383482799119e-01,-1.095779823522186655e-04
-3.138539662668061170e-01,-6.430630311947088673e-02,-1.352810783986674315e-02,1.607424861861358023e+00,1.099373703930725643e+00,2.260084959581128317e+00,-6.133965312022436223e+00,-5.223970796389233451e-01,1.134021152300043050e-01
-3.118639611731230388e-01,-6.354197294237802496e-02,-1.411614667879405351e-02,1.600973770239561222e+00,1.098746030151307451e+00,2.260189571877698089e+00,-6.289627771269101331e+00,-5.426898123200999402e-01,1.317723784992800573e-01
-3.098869224488181584e-01,-6.273833230217217005e-02,-1.460293269801377428e-02,1.594383195555671762e+00,1.098153227137412813e+00,2.260294184174267862e+00,-6.373212191731692400e+00,-6.235666856744439546e-01,9.587657336898808280e-02
-3.077226826883158184e-01,-6.208538928822879277e-02,-1.521546088362444975e-02,1.587583396278642978e+00,1.097560424123517953e+00,2.260398796470837190e+00,-6.528606254274749610e+00,-5.506238130676277542e-01,1.190301236273983432e-01
-3.054311556509472503e-01,-6.143315241713356162e-02,-1.562085657343386703e-02,1.580644113939521089e+00,1.097072233406192865e+00,2.260468538001883854e+00,-6.751195200071865798e+00,-5.470951246232726994e-01,4.333185023649761131e-02
-3.025168916684103926e-01,-6.090878076386940093e-02,-1.623590426528985844e-02,1.572814087439551978e+00,1.096688654985437328e+00,2.260538279532930073e+00,-6.934917945179105203e+00,-4.858354842361115589e-01,6.827540538383873592e-02
-3.000926783383079943e-01,-6.057848248359595095e-02,-1.664307686864240771e-02,1.565595838976244325e+00,1.096479430392297783e+00,2.260538279532930073e+00,-7.121551442134018473e+00,-1.852055155266641717e-01,2.352458962903326931e-03
-2.978873653782118103e-01,-6.037065487219702570e-02,-1.718662203425677312e-02,1.558238107450843790e+00,1.096409688861251563e+00,2.260538279532930073e+00,-7.287989300822496297e+00,-5.022486015167925560e-02,7.212727952297938417e-05
