# u_torque_1, u_torque_2, u_torque_3, y_angle_1, y_angle_2, y_angle_3, y_vel_1, y_vel_2, y_vel_3
-1.115963756193633638e-01,-3.182738041604562390e-02,-9.997393097405339255e-03,7.640374476366271761e-01,1.103279229669326789e+00,1.909266125006609638e+00,1.907211718155704574e-04,-6.244023911727630827e-01,2.723623169202443184e-01
-1.112623276405855788e-01,-3.142250799825827695e-02,-9.995409487828581588e-03,7.641071891676735062e-01,1.103000263545141024e+00,1.909510137141488206e+00,5.819076334976523712e-02,-2.432652014165270771e-01,2.214390705139531734e-01
-1.108111763945639622e-01,-3.085305828514059434e-02,-1.014555729001523875e-02,7.641419767094127513e-01,1.102860780483048142e+00,1.909754315723934948e+00,3.553655579574483553e-02,-1.204442344249690572e-01,2.529697881700371243e-01
-1.104195805554998439e-01,-3.036639132054266832e-02,-1.003326232697021592e-02,7.642117182404591924e-01,1.102860780483048142e+00,1.909928586327767075e+00,5.289426302556336779e-02,-8.872348912860338055e-03,1.770669229766433650e-01
-1.100028732207782578e-01,-2.992693683573307423e-02,-9.940646747346527576e-03,7.642814597715056335e-01,1.102930480402202651e+00,1.910068069389859957e+00,5.349347427083120388e-02,1.044312848393337545e-01,1.258898440289540066e-01
-1.095772989730481317e-01,-2.941129768450231885e-02,-9.750043089495528947e-03,7.643512013025520746e-01,1.103035092698772202e+00,1.910137810920906176e+00,5.351150609071194525e-02,1.201196616671156292e-01,4.921923942756079723e-02
-1.091609193141822448e-01,-2.892501743197124428e-02,-9.600033401469712513e-03,7.644209428335985157e-01,1.103174575760865084e+00,1.910172764910213594e+00,7.094203413158733929e-02,1.434604654396720858e-01,7.481124655907485030e-03
-1.086385078613703176e-01,-2.827708024710376758e-02,-9.489940589877714910e-03,7.644558968229058227e-01,1.103244317291911525e+00,1.910172764910213594e+00,1.832032899883676014e-02,5.635775950573413545e-02,2.496713521949286323e-04
-1.082201293421246602e-01,-2.764340888322985509e-02,-9.132334965881703376e-03,7.645256383539522638e-01,1.103279188057434634e+00,1.910103023379167153e+00,4.998212411482308437e-02,1.001251475455051249e-02,-1.076243040212933599e-01
-1.077749699535546779e-01,-2.695115553194937785e-02,-8.914027497762259944e-03,7.645953798849987049e-01,1.103244358903803679e+00,1.909998411082597602e+00,6.287418179802177487e-02,-4.435827690663231293e-02,-1.315865120482015982e-01
-1.072662912056050605e-01,-2.613570432213601497e-02,-8.722022073584224933e-03,7.646301674267378390e-01,1.103104875841710797e+00,1.909858928020504720e+00,4.815120086539360911e-02,-1.472214869478751520e-01,-1.282707377847461805e-01
-1.067339806611428410e-01,-2.529681005807654995e-02,-8.517386383555352464e-03,7.646651214160451460e-01,1.102895651248571252e+00,1.909754315723934948e+00,1.753386423942273481e-02,-2.235827764851601729e-01,-1.347164198605785845e-01
-1.063021689862439639e-01,-2.450732343006967184e-02,-8.410155990486004735e-03,7.647348629470915871e-01,1.102651555889908819e+00,1.909649703427365175e+00,6.738491089434346659e-02,-2.253256212297875261e-01,-8.732810368244726951e-02
