# u_torque_1, u_torque_2, u_torque_3, y_angle_1, y_angle_2, y_angle_3, y_vel_1, y_vel_2, y_vel_3
-2.146099393951728662e-01,2.847606605937474250e-02,9.030212891170294465e-02,1.039430857996301860e+00,1.112206104031380427e+00,1.688603920775641809e+00,-2.102865979771726401e+00,2.265191196464327206e+00,2.620520690782013773e+00
-2.140485859689271186e-01,2.759370941302937905e-02,9.143289863046108468e-02,1.037268870533861964e+00,1.114542445321436315e+00,1.691219144966099597e+00,-2.155574376346211629e+00,2.291899789365379192e+00,2.629719693047329443e+00
-2.136688997735672058e-01,2.673873707223059157e-02,9.218917842546316133e-02,1.035176624602468509e+00,1.116878786611492647e+00,1.694008806207957463e+00,-2.060656263557038237e+00,2.280525178678298737e+00,2.786690152766882367e+00
-2.135262817131042268e-01,2.598380566600801134e-02,9.293432508190900554e-02,1.033258732498691046e+00,1.119145386370502093e+00,1.696937950511908433e+00,-1.846284972904803423e+00,2.206891548663743485e+00,2.918299551355702182e+00
-2.134674835342690868e-01,2.521122464267292265e-02,9.372800225762781268e-02,1.031550064988053128e+00,1.121377115363988652e+00,1.699971790336213262e+00,-1.693493040676845585e+00,2.163945301960080059e+00,3.003219713552535808e+00
-2.134322448150555718e-01,2.417372916651662484e-02,9.454391479046250768e-02,1.029946009773984761e+00,1.123713456654044540e+00,1.703040417702256892e+00,-1.578742006613454762e+00,2.300982278333004061e+00,3.071881416000743048e+00
-2.133048959534086797e-01,2.309832773554337804e-02,9.499389142120323593e-02,1.028376825325439725e+00,1.126154410240670423e+00,1.706353057203179091e+00,-1.561802498898562819e+00,2.390667002167557786e+00,3.265869814872397470e+00
-2.132427273278184876e-01,2.219954233254619116e-02,9.559151042745130111e-02,1.026842511642417577e+00,1.128525622296249642e+00,1.709735604682716126e+00,-1.485281697108486343e+00,2.340202180105158014e+00,3.371727000545378328e+00
-2.134151763716974071e-01,2.125608243656378071e-02,9.604480677525024934e-02,1.025482551787011865e+00,1.130896834351828861e+00,1.713222681235038625e+00,-1.291229493335715572e+00,2.321740370673410769e+00,3.526584963212748836e+00
-2.137457582580412352e-01,2.016478055910981768e-02,9.641426873939090703e-02,1.024331816524745475e+00,1.133302917172931412e+00,1.716918982380500447e+00,-1.083931530797469511e+00,2.413724845074293412e+00,3.673830030232775545e+00
