# u_torque_1, u_torque_2, u_torque_3, y_angle_1, y_angle_2, y_angle_3, y_vel_1, y_vel_2, y_vel_3
1.868400284573335235e-01,1.480291039820844923e-01,7.723351853090367272e-03,3.327906904109032560e-01,1.041418450019233610e+00,2.140792070726175389e+00,-2.822214224995017506e+00,5.495195721593923111e+00,5.694465363096034238e+00
1.928119342660633007e-01,1.440589692203218253e-01,7.386364169703002816e-03,3.300707707000916091e-01,1.046893160206380013e+00,2.146406263975414674e+00,-2.649381312032679681e+00,5.409313631159605507e+00,5.598379343203816028e+00
1.965343041681809899e-01,1.439641538840683299e-01,9.793614816482118859e-03,3.300707707000916091e-01,1.046893160206380013e+00,2.146406263975414674e+00,-2.649381312032679681e+00,5.409313631159605507e+00,5.523730383023668367e+00
2.039401681257508592e-01,1.360844695428183038e-01,6.646552134082375426e-03,3.252237342923633978e-01,1.057842580580672376e+00,2.157355684349707481e+00,-2.184115973091294904e+00,5.400964205023285558e+00,5.478685509898499895e+00
2.080309799686644590e-01,1.358184289614814133e-01,9.197501080058479231e-03,3.252237342923633978e-01,1.057842580580672376e+00,2.157355684349707481e+00,-2.184115973091294904e+00,5.400964205023285558e+00,5.311589489784373619e+00
2.151398328899311874e-01,1.273501549232828045e-01,6.286118885783698387e-03,3.212135962571924797e-01,1.069140708610197610e+00,2.167816914006674978e+00,-1.897770673385066997e+00,5.652071167493335935e+00,5.249750750566428259e+00
2.209006315760332351e-01,1.229230354080563248e-01,8.871993966527635597e-03,3.193654456844614575e-01,1.074964126452575996e+00,2.167816914006674978e+00,-1.897770673385066997e+00,5.652071167493335935e+00,5.043791997420093765e+00
2.262624631113339113e-01,1.182584956054268527e-01,6.324776689981988914e-03,3.177265197048699807e-01,1.080857285826001046e+00,2.177650469884224282e+00,-1.572127796374890973e+00,5.798633105952496258e+00,4.934996318638086521e+00
2.317917391561956642e-01,1.136743020882415439e-01,8.785976035539395240e-03,3.164014306149873779e-01,1.086785315964949206e+00,2.177650469884224282e+00,-1.572127796374890973e+00,5.798633105952496258e+00,4.769194428366171579e+00
2.369253675304594797e-01,1.089282722359262989e-01,8.657992765790750028e-03,3.153204368837674298e-01,1.092783087634944028e+00,2.182427764760906275e+00,-1.280118424631507379e+00,5.870100143455227126e+00,4.692283168322522791e+00
2.419808593909717198e-01,1.041503971129701112e-01,6.280591836643307016e-03,3.144835385112101367e-01,1.098885471601508401e+00,2.191738259155607160e+00,-1.014892547194834460e+00,5.858912092750758305e+00,4.595216494841405819e+00
2.465084938238141787e-01,1.034534573269800251e-01,8.392756330792835312e-03,3.144835385112101367e-01,1.098885471601508401e+00,2.191738259155607160e+00,-8.023015519900561499e-01,5.997486628534281827e+00,4.569241658303193176e+00
2.516106985230909254e-01,9.852878555378953573e-02,8.476996850334154315e-03,3.133328032489437476e-01,1.111194851831206920e+00,2.196236587908103388e+00,-5.744930878689967768e-01,6.027067135517111041e+00,4.420715638540099413e+00
2.572183237057956706e-01,8.925414461843762803e-02,8.350579196660013262e-03,3.129143540626648790e-01,1.117332106563294403e+00,2.200665175129552953e+00,-5.148119252529346213e-01,6.045826469976890216e+00,4.382843962069798316e+00
2.623661202168888762e-01,8.426729590974925410e-02,8.383604757399264196e-03,3.125656464074326735e-01,1.123469361295382107e+00,2.204989150054432745e+00,-3.847927944712900561e-01,6.057346028754549749e+00,4.279117305268881566e+00
2.676086508543690234e-01,7.921879770708856183e-02,8.464184537749278731e-03,3.123215510487702407e-01,1.129676357558516031e+00,2.209208512682742764e+00,-3.499643343716314359e-01,6.042149365784285742e+00,4.165306699965424464e+00
2.727937682095441518e-01,7.408950192627711262e-02,8.632682135447355617e-03,3.121820679866773585e-01,1.135883353821650177e+00,2.213323263014483455e+00,-1.275029983767467789e-01,6.107871881591930396e+00,4.021059769766338832e+00
2.778597083135260215e-01,6.880890072058153117e-02,7.102851956235954438e-03,3.121123264556309174e-01,1.142160091615830542e+00,2.221099443726162637e+00,-2.607955979982804276e-02,6.158859626430872147e+00,3.797820984921979726e+00
2.831819235231083365e-01,6.350706405200706728e-02,8.988708853001636107e-03,3.121123264556309174e-01,1.148541441706580901e+00,2.221099443726162637e+00,-9.133810301131139358e-04,6.279441180099548880e+00,3.797820984921979726e+00
2.882899415555200684e-01,5.797332697942528257e-02,9.454393106102229605e-03,3.122518095177237996e-01,1.154957662562854370e+00,2.224760874106101127e+00,1.532364859411713132e-01,6.328570953959239631e+00,3.579425130778669750e+00
2.935413882178309342e-01,5.267022278738443114e-02,7.953169047133785974e-03,3.124610341108629008e-01,1.161339012653604508e+00,2.231874510272839451e+00,2.082931802893562834e-01,6.254772956971155651e+00,3.468148689699992016e+00
2.987813998839080054e-01,4.730740294611453928e-02,9.759332245181058518e-03,3.127400002350488872e-01,1.167685491978831314e+00,2.231874510272839451e+00,2.921681904646409311e-01,6.228327906052975926e+00,3.468148689699992016e+00
3.039654910390958698e-01,4.195173876875020469e-02,8.598875970537831273e-03,3.131234954320201158e-01,1.173997100538535232e+00,2.238499955722252022e+00,4.196885271297345898e-01,6.182898122926506979e+00,3.281505483303605253e+00
3.091780805494281359e-01,3.666468249153864711e-02,1.035037382020915532e-02,3.136116861493454255e-01,1.180204096801669156e+00,2.238499955722252022e+00,5.044318387854304087e-01,6.106403675334718173e+00,3.281505483303605253e+00
3.143336197789882158e-01,3.123406098429148611e-02,9.405752153640086627e-03,3.142045723870243723e-01,1.186445963830326411e+00,2.244811564281955718e+00,6.300352542908942421e-01,6.113952072549412087e+00,3.037775615759381598e+00
3.192379160408715388e-01,2.594244248701179853e-02,1.110141357109955748e-02,3.150414707595816655e-01,1.192583218562414116e+00,2.244811564281955718e+00,8.772861814325997321e-01,6.021204713461266955e+00,3.037775615759381598e+00
3.240197374105694417e-01,2.077374383644969152e-02,1.025778443312866384e-02,3.161223812670177491e-01,1.198580990232408716e+00,2.250669852889857658e+00,1.115424797750724117e+00,5.869264437956907443e+00,2.828677938890730825e+00
3.284710811938448272e-01,1.546179675486764743e-02,1.092813161427512447e-02,3.175521658772539890e-01,1.204543891136880207e+00,2.253354901835145974e+00,1.466533459153249064e+00,5.851699364798459868e+00,2.641594339970334104e+00
3.327474750920229041e-01,1.025386122315628291e-02,1.151720536941543138e-02,3.192957041534152385e-01,1.210402179744782147e+00,2.255900467718341407e+00,1.801111796445867830e+00,5.770714994056366010e+00,2.515576886139146762e+00
3.370240439088255102e-01,4.919430549328033392e-03,1.182251107873195754e-02,3.212832545644548343e-01,1.216295339118206975e+00,2.258446033601536840e+00,1.997721744515569497e+00,5.759843887262878326e+00,2.516871709512890742e+00
3.412621037048060857e-01,-5.370869775656690256e-04,1.228859367109254135e-02,3.234452420268947304e-01,1.222223369257155356e+00,2.260921857953685610e+00,2.148564159601805024e+00,5.815359005954954696e+00,2.440514581164809460e+00
3.453122186344848021e-01,-5.924498857731062655e-03,1.297900339025039214e-02,3.258164540824741717e-01,1.228116528630580406e+00,2.263223328478218388e+00,2.373065865369349492e+00,5.795585034861115759e+00,2.280759592336748298e+00
3.489453163903277755e-01,-1.130665343161389377e-02,1.355174759352876721e-02,3.285713277825930145e-01,1.233974817238482125e+00,2.265455057471704947e+00,2.758535546617701062e+00,5.765084905064369991e+00,2.182329435860033584e+00
3.527894760933800167e-01,-1.669963677648000216e-02,1.388678980057622692e-02,3.316050011593294489e-01,1.239763364315337402e+00,2.267686786465191506e+00,2.758535546617701062e+00,5.765084905064369991e+00,2.187689741085351969e+00
3.560430380726309352e-01,-2.202696958392682050e-02,1.421963916218349500e-02,3.348480655767736014e-01,1.245551911392192901e+00,2.269883644693154512e+00,3.227971090672275167e+00,5.671033013161006942e+00,2.187689741085351969e+00
3.592978488871457765e-01,-2.740620392800478811e-02,1.509308486282365420e-02,3.383699296708351234e-01,1.251305587703525068e+00,2.271906149093501526e+00,3.517155014946653058e+00,5.625652470773442104e+00,1.945695089438883363e+00
3.599999999999999867e-01,-3.279986995585110199e-02,1.575301887954906610e-02,3.421359723473433867e-01,1.257024393249333905e+00,2.273754299666232548e+00,3.741610947632961537e+00,5.592249911507430227e+00,1.838652658374511084e+00
3.599999999999999867e-01,-3.826551038286413881e-02,1.642875382765305106e-02,3.461461936062983913e-01,1.262743198795142741e+00,2.275497837942393797e+00,3.962328051820150243e+00,5.604749430342455874e+00,1.734367015157290970e+00
3.599999999999999867e-01,-4.370419460211657364e-02,1.688216057136224593e-02,3.504352145418709874e-01,1.268427133575428467e+00,2.277206505453031937e+00,4.263604391919169956e+00,5.589434867011432218e+00,1.687192306691593258e+00
