# u_torque_1, u_torque_2, u_torque_3, y_angle_1, y_angle_2, y_angle_3, y_vel_1, y_vel_2, y_vel_3
-1.065143999441126588e-01,-1.042030373003756810e-01,-7.232506299248565862e-02,4.526065575249202944e-01,1.503177168689671328e+00,1.793774149593688527e+00,5.930936036075189932e+00,-1.597347377072714236e+00,-6.311813845037756998e+00
-1.139775184764558053e-01,-1.042916422779965324e-01,-7.080522299252818563e-02,4.585695416531758717e-01,1.501398759647986969e+00,1.787357928737415058e+00,5.871881825965751034e+00,-1.746323498801292784e+00,-6.310737484097183270e+00
-1.212691853479539589e-01,-1.045087663355420970e-01,-6.914666091489170274e-02,4.643928762717703940e-01,1.499585479840779279e+00,1.780941707881141589e+00,5.766220216185322656e+00,-1.773665285992772844e+00,-6.357195080956853595e+00
-1.284947840383381945e-01,-1.048821652512438168e-01,-6.747779976943539537e-02,4.701466358068866480e-01,1.497841941564618029e+00,1.774490616259345011e+00,5.664479140165889604e+00,-1.724398192889374570e+00,-6.377863707729392040e+00
-1.357023452403171571e-01,-1.052971138945787977e-01,-6.580518071885843590e-02,4.758304873633882881e-01,1.496133274053979889e+00,1.768039524637548432e+00,5.616163572326968279e+00,-1.688382406803722313e+00,-6.377804757549011327e+00
-1.426292696847369645e-01,-1.055264196383923769e-01,-6.389606520845400595e-02,4.813400683160578009e-01,1.494319994246772199e+00,1.761518691484705190e+00,5.443375738914332018e+00,-1.794709113325135830e+00,-6.455574609631597127e+00
-1.496113931746895775e-01,-1.058309042976822295e-01,-6.222162434832227002e-02,4.868148617269880685e-01,1.492471843674041398e+00,1.755032729097385502e+00,5.371579273933011045e+00,-1.830904524078061701e+00,-6.401371652601611117e+00
-1.564377973483483952e-01,-1.062278172793825193e-01,-6.039391199747187744e-02,4.921500056282577251e-01,1.490623693101310376e+00,1.748546766710065592e+00,5.274962008885844433e+00,-1.803650121859849964e+00,-6.400090699858544951e+00
-1.629922395122269385e-01,-1.068462401262737366e-01,-5.853893687884084013e-02,4.973108789256948103e-01,1.488915025590672236e+00,1.742060804322745682e+00,5.066196533621919684e+00,-1.681016408382437932e+00,-6.388375565188331606e+00
-1.694984386515524521e-01,-1.074758382941982809e-01,-5.682477574628175959e-02,5.023322691610392354e-01,1.487276099611080760e+00,1.735714324997518654e+00,4.942391445383792714e+00,-1.624025454586276007e+00,-6.316715725919183733e+00
-1.758780086509370011e-01,-1.080608998797085579e-01,-5.516501270279003388e-02,5.072491303235979743e-01,1.485637173631489283e+00,1.729437587203338289e+00,4.798417766609053281e+00,-1.639069540619088272e+00,-6.210549918713629047e+00
-1.822471578118048663e-01,-1.084596837999443064e-01,-5.341855844865809472e-02,5.120612959658030761e-01,1.483858764589804702e+00,1.723230590940204365e+00,4.751837414667886783e+00,-1.769744058700244649e+00,-6.140098211376491477e+00
-1.885446229182578537e-01,-1.089039303633891481e-01,-5.148334393935104225e-02,5.168385076187009819e-01,1.482010614017073902e+00,1.717023594677070220e+00,4.686813978646386936e+00,-1.832613385777529080e+00,-6.138644569281489716e+00
-1.947340485383337039e-01,-1.094495435351053036e-01,-4.946568248685716263e-02,5.215111901988129794e-01,1.480162463444342880e+00,1.710816598413936296e+00,4.623871137226512218e+00,-1.820071561518937564e+00,-6.152726727076817781e+00
-2.009496770586252368e-01,-1.100437117724457070e-01,-4.737594010575084391e-02,5.261838727789251990e-01,1.478314312871611858e+00,1.704609602150801928e+00,4.614845517844664791e+00,-1.784402541200222458e+00,-6.176865785644864104e+00
-2.069713840168938557e-01,-1.104772417649041161e-01,-4.526904391204417122e-02,5.307520262862517324e-01,1.476396420767834616e+00,1.698367735122144895e+00,4.524451311250956564e+00,-1.885446618028111754e+00,-6.174594469871424351e+00
-2.130267485744880285e-01,-1.107522960650835914e-01,-4.302498939080416640e-02,5.353200133460100929e-01,1.474339045601964271e+00,1.692090997327964308e+00,4.497990309107496643e+00,-2.071682027882579380e+00,-6.205639021922261911e+00
-2.189145391021193876e-01,-1.110118104696178193e-01,-4.101300947196032803e-02,5.397834713329829892e-01,1.472107316608477934e+00,1.685918871830353494e+00,4.418930488371906051e+00,-2.175217269980147528e+00,-6.119987877488723527e+00
-2.249510416790954925e-01,-1.113222842713614547e-01,-3.915215304939332480e-02,5.443166708510021046e-01,1.469840716849468265e+00,1.679851358629312230e+00,4.465347166871079132e+00,-2.226639165559294753e+00,-5.957861010814811564e+00
-2.307539662855171425e-01,-1.116679859724741819e-01,-3.717488548278867488e-02,5.487453412962359778e-01,1.467574117090458596e+00,1.673923328490364071e+00,4.395568185121799587e+00,-2.265531026915925672e+00,-5.861498271840576813e+00
-2.366880167493932707e-01,-1.118059408660452975e-01,-3.544857556574586982e-02,5.532435868249478972e-01,1.465133163503832936e+00,1.668204522944555013e+00,4.436210520069931107e+00,-2.412256638817080301e+00,-5.664416028796306790e+00
