# u_torque_1, u_torque_2, u_torque_3, y_angle_1, y_angle_2, y_angle_3, y_vel_1, y_vel_2, y_vel_3
2.317825263651939194e-01,8.225480810754161320e-02,-8.221786304422341873e-02,7.670013794823171693e-01,8.945238522245348989e-01,2.503831610588471257e+00,1.445003743628253368e+01,-2.328011282802706639e+00,2.770382452279350538e+00
2.220273738075694558e-01,8.481626353013854702e-02,-8.350259442044236091e-02,7.816123134603325529e-01,8.919085448102931357e-01,2.506412047237189800e+00,1.446421460789800228e+01,-2.562316056801571484e+00,2.510125728282890822e+00
2.121513010569808233e-01,8.757410592008940675e-02,-8.503385670329784152e-02,7.962580349800869595e-01,8.890840128029119382e-01,2.508818130058292351e+00,1.448293857224955339e+01,-2.825167975797790554e+00,2.389727960470691137e+00
2.020649010211476582e-01,9.030804884503261520e-02,-8.638305963138835641e-02,8.109734980308880292e-01,8.861199977334377476e-01,2.511049859051778910e+00,1.456787676626627004e+01,-2.945299427500982059e+00,2.195153527452912368e+00
1.918604444685414467e-01,9.347079897018464867e-02,-8.739143820048227151e-02,8.257587026127353180e-01,8.828421457742545719e-01,2.513002621921079260e+00,1.462701836134897704e+01,-3.253577661966000178e+00,1.873440200113670961e+00
1.815293808192006142e-01,3.599999999999999867e-01,-8.837910419893425795e-02,8.406136487256292700e-01,8.793201984564088525e-01,2.514641547900670737e+00,1.466921004574378351e+01,-3.505340705267095736e+00,1.593636289834950093e+00
1.710623049160538978e-01,3.599999999999999867e-01,-8.945859179894813384e-02,8.555383363695695520e-01,8.756587680764702508e-01,2.516071249287123113e+00,1.470418900218628977e+01,-3.589990390165718637e+00,1.386137896683414361e+00
1.602158511003771713e-01,3.599999999999999867e-01,-9.056614448453240152e-02,8.706025070756027162e-01,8.718927253999619875e-01,2.517326596845959052e+00,1.491989534104123649e+01,-3.688513479867972400e+00,1.210638354973327946e+00
1.477760930876929890e-01,3.599999999999999867e-01,-9.158035089294094822e-02,8.865225511769602162e-01,8.683707780821162681e-01,2.518372719811655891e+00,1.595754612552017448e+01,-3.384629461201584810e+00,1.015445985358866876e+00
1.374677083646944908e-01,1.677783966064453069e-01,-9.247773756815939883e-02,9.019004755489183900e-01,8.656159876057814007e-01,2.519209618184213184e+00,1.521129648562941128e+01,-2.618338840576443616e+00,7.891272269725704280e-01
1.261803146934728781e-01,1.093725118602524443e-01,-9.322914737178648881e-02,9.173831370531223550e-01,8.635934832054343868e-01,2.519767550432585157e+00,1.527451604613130343e+01,-1.893621274217893946e+00,5.348487447981115084e-01
1.146502771455144287e-01,1.102527879280628675e-01,-9.361480132487551287e-02,9.329703692420039385e-01,8.623032648810751155e-01,2.519976775025724258e+00,1.541148020169316979e+01,-1.170475250315104354e+00,1.604727939656209745e-01
1.028862514376702453e-01,1.109842516656427552e-01,-9.419466331385638325e-02,9.486970844929784041e-01,8.615709788050873730e-01,2.519941945872093303e+00,1.558614473143647139e+01,-6.700568785162074326e-01,-7.985946259414954118e-02
9.092513156025708310e-02,1.117953746667022519e-01,-9.449199952039739892e-02,9.645981535715690836e-01,8.611176588532853948e-01,2.519558367451337766e+00,1.573429416357667066e+01,-4.258422324298056783e-01,-3.980121990384776209e-01
7.875129181990243865e-02,1.128782723068918470e-01,-9.496450913641567293e-02,9.806735764777757547e-01,8.606643389014835277e-01,2.518965564437443128e+00,1.587216268425871135e+01,-4.349587044425899940e-01,-5.996821531793296023e-01
6.638267591039490045e-02,1.139928970902025496e-01,-9.564546342176181992e-02,9.968884824460753080e-01,8.602110189496815496e-01,2.518268149126978273e+00,1.601034468119406284e+01,-4.576545238886428613e-01,-6.940461342729367100e-01
5.390433292392769749e-02,1.151231466458656205e-01,-9.635061148944715215e-02,1.013208000710944745e+00,8.597576989978796824e-01,2.517500992285467198e+00,1.609236172039009460e+01,-4.781303488947624136e-01,-7.816010227669610844e-01
4.107177931804229659e-02,1.162841945475037719e-01,-9.735321016900505553e-02,1.029701872803430174e+00,8.592695082805544837e-01,2.516733835443956568e+00,1.630761032843268410e+01,-4.874604286199802350e-01,-7.428020946358692145e-01
