# u_torque_1, u_torque_2, u_torque_3, y_angle_1, y_angle_2, y_angle_3, y_vel_1, y_vel_2, y_vel_3
-2.059625483731100659e-01,-3.395164233070851328e-02,4.161000153349068975e-02,1.175566326598972422e+00,1.230697006891191103e+00,1.708898706310158611e+00,-4.231733843811486651e+00,-3.157427143641131639e-01,1.628215078582413877e+00
-2.047258154621553472e-01,-3.457199333918974798e-02,4.181459888408241288e-02,1.171102868611999526e+00,1.230418040767005339e+00,1.710433019993180537e+00,-4.434912229038516784e+00,-2.939283734976151918e-01,1.517852018533848657e+00
-2.036303099289796525e-01,-3.525378400840235155e-02,4.176361818693048733e-02,1.166604539859503742e+00,1.230173945408342684e+00,1.712037075207248904e+00,-4.452451641530210225e+00,-2.436924168413938940e-01,1.517852018533848657e+00
-2.022708279052022884e-01,-3.600289006574111661e-02,4.153535797153349446e-02,1.161966728044914632e+00,1.229999591580726470e+00,1.713745659494102958e+00,-4.620133695790459960e+00,-1.834203653584704219e-01,1.580367644528857252e+00
-2.009386015337570053e-01,-3.670890589510943797e-02,4.111264657173845788e-02,1.157224303933756193e+00,1.229825237753110478e+00,1.715593893290618066e+00,-4.674181995288391178e+00,-1.745480164456100769e-01,1.705203320626321739e+00
-1.993938030232271230e-01,-3.749044906975171343e-02,4.076980774821897108e-02,1.152342396760504428e+00,1.229685754691017596e+00,1.717372219108518339e+00,-4.826087594216056154e+00,-1.227141631353412810e-01,1.807585219783055530e+00
-1.977925779263702000e-01,-3.825122600017660801e-02,4.090568880422910947e-02,1.147355877290683335e+00,1.229581142394447824e+00,1.719080969842940343e+00,-4.947162248805317297e+00,-1.240568401849228841e-01,1.688005125649294502e+00
-1.960482589849460167e-01,-3.902416023879143325e-02,4.083629985439665017e-02,1.142229874758769359e+00,1.229476530097878051e+00,1.720754766588055151e+00,-5.095738202838849595e+00,-1.210850575622693520e-01,1.679801341135089388e+00
-1.944141795952421814e-01,-3.982390610264207459e-02,4.061749652622120149e-02,1.137069001461332052e+00,1.229371917801308500e+00,1.722498304864216623e+00,-5.101734476480731750e+00,-9.898428817228105414e-02,1.728870777751333243e+00
-1.925796687104325000e-01,-4.057435871625519191e-02,4.016509927094389504e-02,1.131803515867324972e+00,1.229232434739215618e+00,1.724381326202470532e+00,-5.219592531815881564e+00,-1.092873926395251244e-01,1.859866400932673081e+00
-1.908774067902625493e-01,-4.127272627421837980e-02,3.996563279563183219e-02,1.126538030273318114e+00,1.229058080911599404e+00,1.726264347540724886e+00,-5.199886526812362852e+00,-1.546214684143192852e-01,1.864395161848875659e+00
-1.889947305511944786e-01,-4.199912786462774855e-02,4.000770215420944992e-02,1.121202803148264593e+00,1.228883727083983413e+00,1.728077627347932577e+00,-5.299052520246519293e+00,-1.791100668754385117e-01,1.765588417749266670e+00
-1.873116592725503071e-01,-4.265223038600559485e-02,3.995451425859877781e-02,1.115902446788734403e+00,1.228639631725320758e+00,1.729821165624093604e+00,-5.220328368773323291e+00,-2.350981740736173553e-01,1.731841173310918913e+00
-1.854233966825923896e-01,-4.335833926076416989e-02,3.964795739734638946e-02,1.110532348898157773e+00,1.228395536366658103e+00,1.731599491441994099e+00,-5.284389183025805181e+00,-2.449282900347588277e-01,1.816075432820750679e+00
